# Gene set generated on 2021-12-24T11:47:22 using cellxgene version 2.0.5
# Input data file was /Users/alexander.tarashansky/excellxgene/example-dataset/pbmc3k.h5ad, which was last modified on 2021-12-24T11:18:08
gene_set_name,gene_set_description,gene_symbol,gene_description
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MFN2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",UBE2H,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RP6-109B7.3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",LTA,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",HPGD,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TGDS,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",EHD1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",POMGNT1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",AGPAT4,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",LINC01004,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MYO19,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",IMPACT,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GTF2IRD2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RPA2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PARP6,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GRK5,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GEMIN2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ZFP90,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",EPC2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RBM43,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GNL3L,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ULK2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RP11-1399P15.1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MCM3AP,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ERCC4,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",C1orf109,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",EPHB6,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RP11-403A21.2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PARD6A,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CEP290,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MOSPD1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MIR4519,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RAPGEF6,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ATP2C1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",APOL2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CXorf56,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ARID3B,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",LANCL1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TUBGCP3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TLE1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",FAM86A,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GNPDA2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TXK,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ZNF37A,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SKIV2L,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",NR1D2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SLC4A2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TUT1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TPCN1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PMS1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SH3TC1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SLC37A1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PCGF3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CYB561D1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SMARCAL1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GNPNAT1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",BCL2L11,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RP11-326I11.3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CDK8,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",LEMD3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",NRF1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PWP2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TTBK2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",S100B,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RNF121,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SUCLG2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SLC27A5,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MON1B,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PSMD5-AS1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CREM,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",XRCC6BP1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CDKAL1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ASTE1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ITGA6,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RECK,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",HEG1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PI16,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MIR22HG,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",STX6,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RAD54L2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PHLDB3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ZMAT3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PYGB,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",EFHC1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ABCC1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ACAD9,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",C19orf55,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CHST7,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RAF1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SFMBT1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MAP4K5,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ESCO1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CD226,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",NUDT15,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",HYLS1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MFGE8,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",DIEXF,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PSME4,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CDADC1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",BDH1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TMEM68,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PSTK,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",NUCB1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ZNF317,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",AC004951.6,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RP13-582O9.5,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",FCRL3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TMEM186,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",UBR7,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",DCAF16,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CCDC92,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ZNF786,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GPBAR1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ARID5B,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SHMT1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",THAP7-AS1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",OLIG1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MED27,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",NFATC1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",DNAJC14,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TEX30,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",LINC00685,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TGFBR3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RP11-222K16.2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MEN1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",DHDDS,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RBKS,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PHF8,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PWWP2B,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SGSH,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",NAA30,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",VPS52,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",FAM126A,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",KLHL9,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SPON2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RIPK3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SLC25A38,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TIAM1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ZDHHC13,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ZMYND11,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",OTUD4,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",FAM178A,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ASNS,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",BTAF1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",STMN3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",NEURL1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",OPA3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ZBTB11,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",KIAA0513,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MXD3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PCSK7,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GPATCH3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ATP9B,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ZFYVE19,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",KIAA1715,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CCL3L3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",FLYWCH1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CHAMP1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ASB6,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ZNF254,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TTC13,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TOP3A,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PPP4R1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",AHI1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GFOD1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MAD2L1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RNF157,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",THEM6,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MYC,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MAP2K5,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",DIAPH2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SLC35C1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SPATA2L,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",KLRG1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TMEM8A,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",IPO4,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MED13,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PRIM2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MAF,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",FAM91A1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",FNDC3B,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RP11-452F19.3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",DGKE,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",BTBD2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",HLA-G,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TRUB1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SLC2A1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",C7orf43,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TTTY15,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MDM4,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",HAUS8,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CDR2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CAPN10,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RP11-65J3.1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",UGCG,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",FLT3LG,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PTGIR,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ISCA1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CARKD,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RAB3IP,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",DAAM1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RP11-285F7.2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RFWD3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PIGV,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CKMT2-AS1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GCC1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ANAPC1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",C12orf73,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GID4,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",DZIP3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RIT1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",NVL,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CTC1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",KIFAP3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MDM2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",UBXN2B,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SENP5,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",HAUS6,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PAPD5,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MAGED1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",AC093323.3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",KIF3A,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GLTSCR1L,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",IFT74,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SMIM8,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GFPT1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",WWOX,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",LCLAT1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",KLRD1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GCHFR,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",DLEU1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TCF3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TCTN1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PRPF39,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SLC25A42,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MTR,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",AMN1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MAP3K6,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",HEATR1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TARS2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RPTOR,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ORC5,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",FLCN,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RP11-640M9.1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",RALGAPB,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PEX1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TRABD2A,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",HVCN1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",MINA,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CDC42EP2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",SLC35E2B,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",WWC3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ORMDL3,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",EHBP1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",METTL22,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",NUP43,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",ZDHHC21,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",TM7SF2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CDC27,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",C7orf60,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",EPHA1-AS1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",PHRF1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",CCDC152,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",FAM76B,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GLCCI1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",AC079767.4,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",AAK1,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",FCER2,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",USP42,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",AGMAT,
"Pop2 high : (12/24/2021, 11:47:21 AM)","12/24/2021, 11:47:21 AM",GALNT6,
